siren_nic,code_attraction_centre,code_commune_geo,name_commune_src_attr,name_attraction_centre,category_attraction_centre,code_region,name_region,code_department,code_commune_geo.y,name_commune,population_commune,latitude,longitude,siren.x,nic.x,siret,date_creation,year_workforce_record_update,date_latest_update,headquarter,date_creation_legal_unit,category,legal_shop_name,acronym_shop,popular_name_1,popular_name_2,popular_name_3,owner_gender,owner_lastname,owner_lastname_chosen,owner_firstname_1,owner_firstname_2,owner_firstname_3,owner_firstname_4,owner_firstname_used,owner_pseudonym,apen_code,rna_registration_code,social_category,workforce_category,year_workforce_survey,nic_centralized,date_sirene_last_update,category_business,year_category_survey,shop_address_complement_1,name_commune_src_etab,shop_address_complement_2,franchise_1,franchise_2,franchise_3,shop_name_public,shop_address_1,shop_address_2,population_attr_centre,siren.y,nic.y,franchise,carte_blanche,itelis,kalixia,sante_clair,seveane,promotion,audio_service,image date,website,shop_address_python,shop_lat,shop_long
52787695712,646,67324,Niederbronn-les-Bains,Niederbronn-les-Bains,11,44,Grand Est,67,324,Niederbronn-les-Bains,4488,48.96381571,7.639860934,527876957,12,5.28E+13,30-08-2010 00:00,2019,27-10-2021 08:34,TRUE,30-08-2010 00:00,5499,OPTIQUE DES THERMES,,,,,,,,,,,,,,47.78A,,,3,2019,12,27-10-2021 08:34,PME,2019,,NIEDERBRONN-LES-BAINS,,,,,,5 RUE DU GENERAL DE GAULLE 67110,  ,4488,,,,0,0,1,1,0,,1,01-04-2019 00:00,https://www.facebook.com/lesthermesopticien/,5+RUE+DU+GENERAL+DE+GAULLE+67110+Niederbronn-les-Bains,48.950871,7.643602
52787695720,646,67324,Niederbronn-les-Bains,Niederbronn-les-Bains,11,44,Grand Est,67,324,Niederbronn-les-Bains,4488,48.96381571,7.639860934,527876957,20,5.28E+13,01-02-2011 00:00,,14-11-2019 14:00,FALSE,30-08-2010 00:00,5499,OPTIQUE DES THERMES,,,,,,,,,,,,,,47.78A,,,3,2019,12,27-10-2021 08:34,PME,2019,,NIEDERBRONN-LES-BAINS,,,,,,4 RUE DU DOCTEUR MUNSCH 67110,  ,4488,,,,,,,,,,,,,4+RUE+DU+DOCTEUR+MUNSCH+67110+Niederbronn-les-Bains,48.950244,7.644163
52813731810,646,67324,Niederbronn-les-Bains,Niederbronn-les-Bains,11,44,Grand Est,67,324,Niederbronn-les-Bains,4488,48.96381571,7.639860934,528137318,10,5.28E+13,14-10-2010 00:00,2019,27-10-2021 08:34,TRUE,14-10-2010 00:00,5499,HISTOIRE DE VOIR - NIEDER,,,,,,,,,,,,,,47.78A,,,2,2019,10,27-10-2021 08:34,PME,2019,,NIEDERBRONN-LES-BAINS,,,,,,6 RUE DE LA REPUBLIQUE 67110,  ,4488,,,,0,0,0,0,0,,1,01-02-2021 00:00,https://www.facebook.com/hdv.nieder,6+RUE+DE+LA+REPUBLIQUE+67110+Niederbronn-les-Bains,48.951658,7.641905
81294613517,601,32296,Nogaro,Nogaro,11,76,Occitanie,32,296,Nogaro,2174,43.7612028,-0.03063813,812946135,17,8.13E+13,30-07-2015 00:00,2019,27-10-2021 09:19,TRUE,30-07-2015 00:00,5710,MARIE M OPTIQUE,,,,,,,,,,,,,,47.78A,,,1,2019,17,27-10-2021 09:19,PME,2019,,NOGARO,,,,,,53 RUE TIOLE 32110,  ,6014,,,,0,0,0,0,0,,0,01-05-2021 00:00,,53+RUE+TIOLE+32110+Nogaro,43.753136,-0.031346
45115398510,581,27438,Nonancourt,Nonancourt - Saint-Lubin-des-Joncherets,12,28,Normandie,27,438,Nonancourt,2328,48.77700362,1.179310731,451153985,10,4.51E+13,08-12-2003 00:00,2019,27-10-2021 08:06,TRUE,08-12-2003 00:00,5499,M.OPTIQUE,,,,,,,,,,,,,,47.78A,,,1,2019,10,27-10-2021 08:06,PME,2019,,NONCOURT,,,,,,32  GRANDE RUE 27320,  ,6378,,,,0,0,0,0,0,,0,01-07-2021 00:00,https://www.opticien-eure.fr/,32++GRANDE+RUE+27320+Nonancourt,48.771706,1.197366
52915255515,669,80615,Ovillers-la-Boisselle,Méaulte,20,32,Hauts-de-France,80,615,Ovillers-la-Boisselle,452,50.02913427,2.698706921,529152555,15,5.29E+13,22-12-2010 00:00,2019,27-10-2021 08:35,TRUE,22-12-2010 00:00,5710,OPTIQUE MARGOTIN,,,,,,,,,,,,,,47.78A,,N,1,2019,15,27-10-2021 08:35,PME,2019,,OVILLERS-LA-BOISSELLE,,OPTIQUE MARGOTIN,,,,18 RUE GEORGES CUVILLIER 80300,  ,3360,,,,0,0,0,0,0,,0,01-06-2018 00:00,https://www.optiquemargotin-albert.com/,18+RUE+GEORGES+CUVILLIER+80300+Ovillers-la-Boisselle,50.020087,2.693729
35094062335,637,40224,Peyrehorade,Peyrehorade,11,75,Nouvelle-Aquitaine,40,224,Peyrehorade,3870,43.5583873,-1.10698953,350940623,35,3.51E+13,01-03-2001 00:00,2019,27-10-2021 08:01,TRUE,16-05-1989 00:00,5499,OPTIQUE GAMBETTA,,,,,,,,,,,,,,47.78A,,N,2,2019,35,27-10-2021 08:01,PME,2019,,PEYREHORADE,,,,,,3 RUE LEMBARRY 40300,  ,4823,350940623,35,optic 2000,1,0,1,0,1,,0,02-05-2022 00:00,https://opticiens.optic2000.com/opticien-peyrehorade-40300-1264,3+RUE+LEMBARRY+40300+Peyrehorade,43.544841,-1.099936
3.91E+11,637,40224,Peyrehorade,Peyrehorade,11,75,Nouvelle-Aquitaine,40,224,Peyrehorade,3870,43.5583873,-1.10698953,390749547,191,3.91E+13,01-01-2018 00:00,,16-11-2020 09:59,FALSE,09-04-1993 00:00,8210,MUTUALITE FRANCAISE LANDES,ULMF,,,,,,,,,,,,,65.12Z,,O,21,2019,209,29-12-2021 08:37,PME,2019,ECOUTER VOIR OPTIQUE MUTUALISTE,PEYREHORADE,,ECOUTER VOIR OPTIQUE MUTUALISTE,,,MUTUALITE FRANCAISE LANDES,1500 RTE DE BAYONNE 40300,  ,4823,390749547,191,ecouter voir,1,1,1,1,1,,0,02-05-2022 00:00,https://www.ecoutervoir.fr/trouver-un-magasin/peyrehorade/,1500+RTE+DE+BAYONNE+40300+Peyrehorade,43.553406,-1.132989
83425749538,637,40224,Peyrehorade,Peyrehorade,11,75,Nouvelle-Aquitaine,40,224,Peyrehorade,3870,43.5583873,-1.10698953,834257495,38,8.34E+13,19-02-2018 00:00,2019,27-10-2021 09:38,FALSE,01-01-2018 00:00,5710,LES LUNETIERS GASCONS,,,,,,,,,,,,,,47.78A,,N,1,2019,12,27-10-2021 09:38,PME,2019,,PEYREHORADE,,LA LUNETTERIE LANDAISE,,,,48 PL ARISTIDE BRIAND 40300,  ,4823,834257495,38,,0,0,0,0,0,,0,01-08-2018 00:00,https://www.lalunetterielandaise.fr/,48+PL+ARISTIDE+BRIAND+40300+Peyrehorade,43.544974,-1.104032
42234386337,597,57540,Phalsbourg,Phalsbourg,11,44,Grand Est,57,540,Phalsbourg,4986,48.7666598,7.263599774,422343863,37,4.22E+13,14-04-2009 00:00,,09-11-2012 01:12,TRUE,01-02-1999 00:00,1000,,,SARL SPIB,,,M,PETTMANN,,ALAIN,,,,ALAIN,,47.78A,,,NN,,37,20-05-2017 05:31,PME,2019,SARL PHOTO PUBLICITAIRE,PHALSBOURG,,,,,,25 RTE DE SARREBOURG 57370,  ,6091,,,,0,0,0,0,0,,0,01-09-2021 00:00,https://spip.business.site/?utm_source=gmb&utm_medium=referral,25+RTE+DE+SARREBOURG+57370+Phalsbourg,48.768152,7.247227
45317379122,597,57540,Phalsbourg,Phalsbourg,11,44,Grand Est,57,540,Phalsbourg,4986,48.7666598,7.263599774,453173791,22,4.53E+13,01-10-2004 00:00,2019,27-10-2021 08:09,TRUE,19-04-2004 00:00,5499,LES BINOCLES,,ALAIN AFFLELOU,,,,,,,,,,,,47.78A,,N,1,2019,22,27-10-2021 08:09,PME,2019,,PHALSBOURG,,,,,,1 PL D ARMES 57370,  ,6091,,,,1,0,1,0,0,,0,01-04-2018 00:00,https://opticsattler-phalsbourg.monopticien.com/,1+PL+D+ARMES+57370+Phalsbourg,48.767467,7.258462
49909559410,597,57540,Phalsbourg,Phalsbourg,11,44,Grand Est,57,540,Phalsbourg,4986,48.7666598,7.263599774,499095594,10,4.99E+13,02-07-2007 00:00,2019,27-10-2021 08:37,TRUE,02-07-2007 00:00,5499,PHALSBOURG OPTIQUE,,PHALSBOURG OPTIQUE SARL,,,,,,,,,,,,47.78A,,,1,2019,10,27-10-2021 08:37,PME,2019,,PHALSBOURG,,PHALSBOURG OPTIQUE SARL,,,,3 PL D ARMES 57370,  ,6091,,,,0,0,0,0,0,,0,01-09-2021 00:00,,3+PL+D+ARMES+57370+Phalsbourg,48.767396,7.257967
52197616710,597,57540,Phalsbourg,Phalsbourg,11,44,Grand Est,57,540,Phalsbourg,4986,48.7666598,7.263599774,521976167,10,5.22E+13,01-05-2010 00:00,,24-06-2019 13:26,TRUE,01-05-2010 00:00,5499,CLAUDINE OPTIQUE,,CLAUDINE OPTIQUE,,,,,,,,,,,,47.78A,,,NN,,10,09-07-2020 10:14,PME,2019,,PHALSBOURG,,OPTIC 2000,,,,21 PL D'ARMES 57370,  ,6091,,,,0,0,0,0,0,,0,01-09-2021 00:00,,21+PL+D'ARMES+57370+Phalsbourg,48.766728,7.259532
39494082928,663,22172,Plancoët,Plancoët,11,53,Bretagne,22,172,Plancoët,3067,48.51486166,-2.219366603,394940829,28,3.95E+13,01-07-2002 00:00,2019,27-10-2021 08:23,FALSE,01-06-1994 00:00,5710,PASSARET,,,,,,,,,,,,,,47.78A,,N,3,2019,10,27-10-2021 08:23,PME,2019,,PLANCOET,,,,,,5 PL DE LA MAIRIE 22130,  ,3944,394940829,28,optic 2000,1,0,1,1,1,,0,01-08-2017 00:00,https://opticiens.optic2000.com/opticien-plancoet-22130-1279,5+PL+DE+LA+MAIRIE+22130+Plancoët,48.521869,-2.235256
78980205510,663,22172,Plancoët,Plancoët,11,53,Bretagne,22,172,Plancoët,3067,48.51486166,-2.219366603,789802055,10,7.90E+13,05-12-2012 00:00,2019,27-10-2021 08:58,TRUE,05-12-2012 00:00,5499,SARL SASH'OPTIC,,,,,,,,,,,,,,47.78A,,,1,2019,10,27-10-2021 08:58,PME,2019,,PLANCOET,,,,,, RUE DU CONNETABLE DE CLISSON 22130,  ,3944,789802055,10,krys,0,0,0,0,1,,0,01-09-2021 00:00,https://www.krys.com/opticien/france/cotes-d-armor/opticien-plancoet/plancoet,RUE+DU+CONNETABLE+DE+CLISSON+22130+Plancoët,48.524153,-2.241422
90897454616,556,22190,Pleslin-Trigavou,Pleslin-Trigavou,11,53,Bretagne,22,190,Pleslin-Trigavou,3701,48.52792574,-2.070947536,908974546,16,9.09E+13,01-03-2022 00:00,,09-03-2022 17:37,TRUE,01-03-2022 00:00,5499,LA BOUTIQUE A LUNETTES,,,,,,,,,,,,,,47.78A,,N,,,16,09-03-2022 17:37,,,,PLESLIN-TRIGAVOU,,,,,LA BOUTIQUE A LUNETTES,24 D RUE LEON PEPIN 22490,  ,7319,,,,0,0,0,0,0,,0,01-03-2022 00:00,,24+D+RUE+LEON+PEPIN+22490+Pleslin-Trigavou,48.534606,-2.054164
53170474012,578,56168,Plouharnel,Carnac,20,53,Bretagne,56,168,Plouharnel,2208,47.59968601,-3.122635407,531704740,12,5.32E+13,06-04-2011 00:00,,14-05-2015 09:02,TRUE,06-04-2011 00:00,5499,SARL PLOUHARNEL OPTIQUE,,,,,,,,,,,,,,47.78A,,,NN,,12,20-05-2017 03:08,PME,2019,CENTRE COMMERCIAL SUPER U,PLOUHARNEL,,,,,, RTE D'AURAY 56340,  ,6582,,,,1,0,1,1,0,,1,01-05-2017 00:00,https://www.ot-carnac.fr/preparer/idees-sorties/shopping-et-commerces,RTE+D'AURAY+56340+Plouharnel,47.599129,-3.111108
53186028616,538,56177,Pluvigner,Pluvigner,11,53,Bretagne,56,177,Pluvigner,7681,47.78240131,-3.016089168,531860286,16,5.32E+13,20-04-2011 00:00,,11-03-2020 03:47,TRUE,20-04-2011 00:00,5710,MEMPA OPTIQUE,,,,,,,,,,,,,,47.78A,,N,1,2019,16,27-10-2021 08:39,PME,2019,,PLUVIGNER,,,,,,  SAINT TREMEUR 56330,  ,7681,,,,,,,,,,,,,SAINT+TREMEUR+56330+Pluvigner,47.750874,-2.998627
79888904411,538,56177,Pluvigner,Pluvigner,11,53,Bretagne,56,177,Pluvigner,7681,47.78240131,-3.016089168,798889044,11,7.99E+13,03-12-2013 00:00,,29-09-2018 13:35,TRUE,03-12-2013 00:00,5499,FLD OPTIQUE,,,,,,,,,,,,,,47.78A,,,NN,,11,09-07-2020 11:36,PME,2019,,PLUVIGNER,,,,,,4 PL CHAZELLES 56330,  ,7681,,,,0,0,0,0,0,,0,01-05-2019 00:00,http://optique-pluvigner.expertsantevisuelle.com/,4+PL+CHAZELLES+56330+Pluvigner,47.775274,-3.011173
81316558613,538,56177,Pluvigner,Pluvigner,11,53,Bretagne,56,177,Pluvigner,7681,47.78240131,-3.016089168,813165586,13,8.13E+13,24-08-2015 00:00,,08-09-2017 09:16,TRUE,24-08-2015 00:00,5499,LBM VISION,,,,,,,,,,,,,,47.78A,,,,,13,08-09-2017 09:16,PME,2019,,PLUVIGNER,,,,,LBM VISION,10 RUE SAINT MICHEL 56330,  ,7681,,,optic 2000,1,0,0,0,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-pluvigner-56330-1980,10+RUE+SAINT+MICHEL+56330+Pluvigner,47.776014,-3.009849
84374225514,538,56177,Pluvigner,Pluvigner,11,53,Bretagne,56,177,Pluvigner,7681,47.78240131,-3.016089168,843742255,14,8.44E+13,09-11-2018 00:00,,14-07-2021 08:42,TRUE,09-11-2018 00:00,5710,OJP,,,,,,,,,,,,,,47.78A,,N,,,14,14-07-2021 08:42,PME,2019,,PLUVIGNER,,,,,,6 RUE DE L'EGLISE 56330,  ,7681,,,,1,0,0,0,0,,0,01-02-2021 00:00,https://jaffredo-optique.fr/,6+RUE+DE+L'EGLISE+56330+Pluvigner,47.775158,-3.010651
45120403629,500,39434,Poligny,Poligny,11,27,Bourgogne-Franche-Comté,39,434,Poligny,4454,46.82223861,5.732925651,451204036,29,4.51E+13,05-01-2004 00:00,2019,27-10-2021 08:06,FALSE,05-01-2004 00:00,5710,OPTIQUE CHANTRANS,,OPTIQUE VISION,,,,,,,,,,,,47.78A,,,11,2019,11,27-10-2021 08:06,PME,2019,,POLIGNY,,PIERRE KUHNI OPTICIEN,,,,67  GRANDE RUE 39800,  ,9189,451204036,29,,1,0,1,0,0,,1,01-03-2019 00:00,https://optiquepierrekuhni.fr/magasins/poligny/,67++GRANDE+RUE+39800+Poligny,46.83556,5.708629
7.76E+11,500,39434,Poligny,Poligny,11,27,Bourgogne-Franche-Comté,39,434,Poligny,4454,46.82223861,5.732925651,775597487,179,7.76E+13,07-10-1997 00:00,2019,27-10-2021 08:54,FALSE,01-01-1900 00:00,8210,MUTUALITE FRANCAISE JURA,,,,,,,,,,,,,,65.12Z,,O,32,2019,62,16-02-2022 09:48,PME,2019,,POLIGNY,,CENTRE D'AUDIOPROTHESE MUTUALISTE,,,,8 PL DES DEPORTES 39800,  ,9189,775597487,179,ecouter voir,1,1,1,0,0,,0,01-10-2019 00:00,https://www.ecoutervoir.fr/trouver-un-magasin/poligny,8+PL+DES+DEPORTES+39800+Poligny,46.834496,5.708873
84141791815,500,39434,Poligny,Poligny,11,27,Bourgogne-Franche-Comté,39,434,Poligny,4454,46.82223861,5.732925651,841417918,15,8.41E+13,05-07-2018 00:00,2019,27-10-2021 09:43,TRUE,05-07-2018 00:00,5499,NET OPTIQUE,,,,,,,,,,,,,,47.78A,,,1,2019,15,27-10-2021 09:43,PME,2019,,POLIGNY,,NET OPTIQUE,,,NET OPTIQUE, RUE NICOLAS APPERT 39800,  ,9189,841417918,15,,0,0,0,0,0,,0,01-10-2019 00:00,https://netoptique.fr/,RUE+NICOLAS+APPERT+39800+Poligny,46.850439,5.694517
41029340123,575,17283,Pons,Pons,11,75,Nouvelle-Aquitaine,17,283,Pons,4431,45.57704873,-0.557449237,410293401,23,4.10E+13,01-04-1997 00:00,2019,27-10-2021 08:33,FALSE,15-01-1997 00:00,5710,ALBATROS,,PROFESSION OPTICIEN,,,,,,,,,,,,47.78A,,N,3,2019,31,27-10-2021 08:33,PME,2019,,PONS,,,,,,3 RUE PASTEUR 17800,  ,6733,410293401,23,,0,0,0,0,0,,0,01-07-2019 00:00,https://www.profession-opticien.com/,3+RUE+PASTEUR+17800+Pons,45.579955,-0.547041
49873105826,575,17283,Pons,Pons,11,75,Nouvelle-Aquitaine,17,283,Pons,4431,45.57704873,-0.557449237,498731058,26,4.99E+13,12-09-2007 00:00,2019,27-10-2021 08:37,TRUE,04-06-2007 00:00,5499,SARL PONS 2000,,,,,,,,,,,,,,47.78A,,,1,2019,26,27-10-2021 08:37,PME,2019,CENTRE COMMERCIAL E.LECLERC,PONS,,,,,,  COUDENNE 17800,  ,6733,498731058,26,optic 2000,1,0,1,0,0,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-pons-17800-2127,COUDENNE+17800+Pons,45.579596,-0.557656
53791967223,575,17283,Pons,Pons,11,75,Nouvelle-Aquitaine,17,283,Pons,4431,45.57704873,-0.557449237,537919672,23,5.38E+13,01-01-2020 00:00,,23-02-2021 15:58,TRUE,03-11-2011 00:00,5499,ALEX POUPART,,,,,,,,,,,,,,47.78A,,N,NN,,23,09-07-2020 10:26,PME,2019,,PONS,,,,,,1 RUE EMILE COMBES 17800,  ,6733,537919672,23,,,,,,,,,,,1+RUE+EMILE+COMBES+17800+Pons,45.579848,-0.547233
32806080129,533,50410,Pontorson,Pontorson,11,28,Normandie,50,410,Pontorson,4420,48.56897218,-1.486533633,328060801,29,3.28E+13,29-03-1994 00:00,,06-12-2008 04:40,FALSE,12-08-1983 00:00,5499,SODE FRANCH,,,,,,,,,,,,,,47.78A,,,NN,,37,20-05-2017 03:03,PME,2019,,PONTORSON,,,,,,63 RUE COUESNON 50170,  ,7821,328060801,29,,,,,,,,,,,63+RUE+COUESNON+50170+Pontorson,48.553224,-1.508402
32806080137,533,50410,Pontorson,Pontorson,11,28,Normandie,50,410,Pontorson,4420,48.56897218,-1.486533633,328060801,37,3.28E+13,01-10-1996 00:00,,14-06-2014 02:03,TRUE,12-08-1983 00:00,5499,SODE FRANCH,,,,,,,,,,,,,,47.78A,,,NN,,37,20-05-2017 03:03,PME,2019,,PONTORSON,,,,,,75 RUE COUESNON 50170,  ,7821,328060801,37,,0,0,0,0,0,,0,01-11-2020 00:00,https://www.optiquederien.com/,75+RUE+COUESNON+50170+Pontorson,48.553325,-1.507455
35103388150,533,50410,Pontorson,Pontorson,11,28,Normandie,50,410,Pontorson,4420,48.56897218,-1.486533633,351033881,50,3.51E+13,04-03-2014 00:00,2019,27-10-2021 08:01,FALSE,01-06-1989 00:00,5499,OPTIQUE BARBOT,,,,,,,,,,,,,,47.78A,,,11,2019,19,27-10-2021 08:01,PME,2019,,PONTORSON,,OPTIQUE 2000,,,,31 RUE COUESNON 50170,  ,7821,351033881,50,optic 2000,1,0,1,1,1,,1,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-pontorson-50170-2271,31+RUE+COUESNON+50170+Pontorson,48.552993,-1.51046
89875468414,533,50410,Pontorson,Pontorson,11,28,Normandie,50,410,Pontorson,4420,48.56897218,-1.486533633,898754684,14,8.99E+13,01-05-2021 00:00,,06-11-2021 12:57,TRUE,01-05-2021 00:00,5710,OPTIQUE BREGAINT,,,,,,,,,,,,,,47.78A,,N,,,14,06-11-2021 12:57,,,,PONTORSON,,OPTIC 2000,,,,31 RUE COUESNON 50170,  ,7821,898754684,14,,,,,,,,,,,31+RUE+COUESNON+50170+Pontorson,48.552993,-1.51046
90070707615,533,50410,Pontorson,Pontorson,11,28,Normandie,50,410,Pontorson,4420,48.56897218,-1.486533633,900707076,15,9.01E+13,25-05-2021 00:00,,08-09-2021 08:48,TRUE,25-05-2021 00:00,5499,DECHANCE OPTIQUE PONTORSON,,,,,,,,,,,,,,47.78A,,N,,,15,08-09-2021 08:48,,,,PONTORSON,,DECHANCE OPTIQUE,,,DECHANCE OPTIQUE,57 RUE COUESNON 50170,  ,7821,900707076,15,,0,0,0,0,0,,0,01-09-2021 00:00,https://www.facebook.com/profile.php?id=100070855473157,57+RUE+COUESNON+50170+Pontorson,48.553159,-1.509034
80068723833,608,11266,Port-la-Nouvelle,Port-la-Nouvelle,11,76,Occitanie,11,266,Port-la-Nouvelle,5636,43.02106449,3.039764422,800687238,33,8.01E+13,24-08-2020 00:00,,23-02-2021 17:15,TRUE,14-02-2014 00:00,5499,OPTIQUE PORT LA NOUVELLE,,,,,,,,,,,,,,47.78A,,N,1,2019,33,27-10-2021 09:07,PME,2019,,PORT-LA-NOUVELLE,,OPTIQUE PORT LA NOUVELLE,,,OPTIQUE PORT LA NOUVELLE,102 RUE DE LA MAIRIE 11210,  ,5636,,,optic 2000,0,0,1,1,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-port-la-nouvelle-11210-2161,102+RUE+DE+LA+MAIRIE+11210+Port-la-Nouvelle,43.021677,3.04294
44781944216,512,13078,Port-Saint-Louis-du-Rhône,Port-Saint-Louis-du-Rhône,11,93,Provence-Alpes-Côte d'Azur,13,78,Port-Saint-Louis-du-Rhône,8533,43.41481937,4.806796636,447819442,16,4.48E+13,24-03-2003 00:00,2019,27-10-2021 08:01,TRUE,24-03-2003 00:00,5499,OPTIC LIOZON,,,,,,,,,,,,,,47.78A,,,1,2019,16,27-10-2021 08:01,PME,2019,ESPLADE DE LA PAIX,PORT-SAINT-LOUIS-DU-RHONE,,,,,,15 RUE CHABA GUERIN 13230,  ,8533,,,,,,,,,,,,,15+RUE+CHABA+GUERIN+13230+Port-Saint-Louis-du-Rhône,43.391213,4.801287
7.83E+11,512,13078,Port-Saint-Louis-du-Rhône,Port-Saint-Louis-du-Rhône,11,93,Provence-Alpes-Côte d'Azur,13,78,Port-Saint-Louis-du-Rhône,8533,43.41481937,4.806796636,782825277,281,7.83E+13,01-01-2003 00:00,,26-04-2016 05:44,FALSE,01-01-1952 00:00,8210,GRAND CONSEIL DE LA MUTUALITE,GCM,,,,,,,,,,,,,65.12Z,,O,0,2019,18,27-10-2021 08:55,PME,2019,,PORT-SAINT-LOUIS-DU-RHONE,,CENTRE OPTIQUE MUTUALISTE,,,,29 B AV DU PORT 13230,  ,8533,,,,0,0,0,0,0,,0,01-12-2021 00:00,,29+B+AV+DU+PORT+13230+Port-Saint-Louis-du-Rhône,43.388994,4.802399
50421756331,567,56186,Quiberon,Quiberon,11,53,Bretagne,56,186,Quiberon,4834,47.48816575,-3.122824006,504217563,31,5.04E+13,09-04-2016 00:00,2019,27-10-2021 08:08,FALSE,15-05-2008 00:00,5499,DELBAR,,,,,,,,,,,,,,47.78A,,N,1,2019,23,27-10-2021 08:08,PME,2019,,QUIBERON,,OPTIQUE DE LA PRESQU'ILE,,,SARL DELBAR,22 PL HOCHE 56170,  ,6932,,,,,,,,,,,,,22+PL+HOCHE+56170+Quiberon,47.480566,-3.121085
8.13E+11,492,83101,Ramatuelle,Saint-Tropez,20,93,Provence-Alpes-Côte d'Azur,83,101,Ramatuelle,2116,43.21861262,6.637547342,812674836,711,8.13E+13,18-04-2019 00:00,,22-05-2019 08:38,FALSE,09-07-2015 00:00,5710,SUNGLASS HUT FRANCE,,,,,,,,,,,,,,47.78A,,N,22,2019,349,27-10-2021 09:19,GE,2019,,RAMATUELLE,,,,,,1093 CHE DE L EPI 83350,  ,9178,,,,,,,,,,,,,1093+CHE+DE+L+EPI+83350+Ramatuelle,43.220642,6.660314
38348215517,611,67388,Reichshoffen,Reichshoffen,11,44,Grand Est,67,388,Reichshoffen,5480,48.93747381,7.675243925,383482155,17,3.83E+13,01-12-1991 00:00,2019,27-10-2021 08:11,TRUE,01-12-1991 00:00,1000,,,OPTIC A,,,F,DENU,KISTLER,ANNY,,,,ANNY,,47.78A,,,1,2019,17,27-10-2021 08:11,PME,2019,,REICHSHOFFEN,,,,,,16 RUE DU GENERAL DE GAULLE 67110,  ,5480,,,,0,0,0,0,0,,0,01-04-2019 00:00,,16+RUE+DU+GENERAL+DE+GAULLE+67110+Reichshoffen,48.933017,7.662669
41049329010,559,68287,Rouffach,Rouffach,11,44,Grand Est,68,287,Rouffach,4784,47.96884224,7.273388741,410493290,10,4.10E+13,01-02-1997 00:00,2019,27-10-2021 08:33,TRUE,01-02-1997 00:00,5499,L'OPTICIEN,,OPTIQUE 2000,,,,,,,,,,,,47.78A,,,3,2019,10,27-10-2021 08:33,PME,2019,,ROUFFACH,,,,,,6 RUE DU MAL JOFFRE 68250,  ,7247,,,optic 2000,1,1,1,0,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-rouffach-68250-919,6+RUE+DU+MAL+JOFFRE+68250+Rouffach,47.957424,7.297698
41049329028,559,68287,Rouffach,Rouffach,11,44,Grand Est,68,287,Rouffach,4784,47.96884224,7.273388741,410493290,28,4.10E+13,01-12-2004 00:00,,27-06-2014 00:29,FALSE,01-02-1997 00:00,5499,L'OPTICIEN,,OPTIQUE 2000,,,,,,,,,,,,47.78A,,,3,2019,10,27-10-2021 08:33,PME,2019,,ROUFFACH,,,,,,15 RUE DU MAL JOFFRE 68250,  ,7247,,,,,,,,,,,,,15+RUE+DU+MAL+JOFFRE+68250+Rouffach,47.957578,7.297262
81961815811,559,68287,Rouffach,Rouffach,11,44,Grand Est,68,287,Rouffach,4784,47.96884224,7.273388741,819618158,11,8.20E+13,21-01-2016 00:00,2019,27-10-2021 09:25,TRUE,21-01-2016 00:00,5499,SARL INTEROPTIC,,,,,,,,,,,,,,47.78A,,,1,2019,11,27-10-2021 09:25,PME,2019,(35A),ROUFFACH,,INTEROPTIC,,,INTEROPTIC,35 RUE DU GEN DE GAULLE 68250,  ,7247,,,atol,1,0,1,0,0,,0,01-06-2020 00:00,https://www.opticiens-atol.com/opticiens/rouffach-35a-rue-du-general-de-gaulle?utm_source=Yext&utm_medium=GMB&y_source=1_MTUwOTU2NDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,35+RUE+DU+GEN+DE+GAULLE+68250+Rouffach,47.968693,7.302341
4.15E+11,588,41198,Saint-Aignan,Saint-Aignan,11,24,Centre-Val de Loire,41,198,Saint-Aignan,2924,47.25063981,1.334254508,414652156,111,4.15E+13,15-01-2019 00:00,,14-11-2019 14:00,FALSE,12-11-1997 00:00,5710,JMJ,,,,,,,,,,,,,,47.78A,,N,2,2019,103,27-10-2021 08:38,PME,2019,,SAINT-AIGN,,OPTIC 41,,,,8 AV DU BLANC 41110,  ,6216,,,,0,0,0,0,0,,1,01-05-2021 00:00,,8+AV+DU+BLANC+41110+Saint-Aignan,47.263011,1.361218
7.75E+11,588,41198,Saint-Aignan,Saint-Aignan,11,24,Centre-Val de Loire,41,198,Saint-Aignan,2924,47.25063981,1.334254508,775347891,704,7.75E+13,01-01-2010 00:00,2019,27-10-2021 08:53,FALSE,01-04-1971 00:00,8210,VYV 3 CENTRE VAL DE LOIRE MUTUALITE FRANCAISE CENTRE VAL DE LOIRE SSAM,,,,,,,,,,,,,,65.12Z,,O,42,2019,1439,15-03-2022 13:27,ETI,2019,LES CENTRES OPTIQUES MUTUALISTES,SAINT-AIGN,,LES CENTRES OPTIQUES MUTUALISTES,,,,54 RUE CONSTANT RAGOT 41110,  ,6216,,,ecouter voir,1,0,1,0,0,,0,01-10-2020 00:00,https://www.ecoutervoir.fr/,54+RUE+CONSTANT+RAGOT+41110+Saint-Aignan,47.268975,1.37401
